address	kind	name	type	comment
0049c050	function	particle_pool_create	void * __fastcall (int count, void *texture, byte coordinates, byte lit, byte blend)	A pool of count particles in particle_pools, 0x10 bytes: the count, the particles (0x18 bytes each: birth, life, velocity, template), a sprite set of as many over the texture, the sprites showing all of it, and how many are used
0049c140	function	particle_pool_free		Frees a pool's particles and sprite set
0049c1c0	function	particle_emit	void __fastcall (void *emitter, int index)	Particle index born from an emitter, now: its life with a random spread, a velocity along the emitter's direction, strayed by its spread, at a random speed, turned into the world, plus what it inherits; its sprite where the emitter stands, showing the emitter's span
0049c340	function	particle_spark	void __fastcall (void *emitter)	A spark from an emitter, as fast as a particle leaves it but inheriting nothing, its velocity times 100 a second's: explosion_spark
0049c450	function	particle_burst	void __fastcall (void *emitter, int count)	Count particles from an emitter at once, into the free ones: half as many behind the camera, and fewer with distance by the template's half-size halfway through, times 150, over the distance times the template's +0x4C
0049c680	function	particle_stream	int __fastcall (void *emitter)	What an emitter sends out over the frame, by its template's rate curve in hundredths, a roll a tick, thinned as a burst is; 0 once the emitter's life is over
0049c8e0	function	particles_frame		Once a frame, after the shots: first the sparks (sparks_update); then each particle alive moves on by its velocity and takes its half-size and colour from its template's curves; the rest are hidden; each pool's set is drawn up to its last particle alive
0058a948	data	particle_pools		Ten pools, 0x10 bytes each: particle_pool, the damaged ships' smoke's three (smoke_pool_light and the next two) and two others
0058a94c	data	particle_pool		The explosions' pool, of 1000 over gunflare\partic4, added
0058a950	data	particles_ready	bool	Set once particles_init has run
00553348	data	explode_flame_template	ParticleTemplate *	The flame a blast bursts into: 500 ticks and up to 100 more, half-size 0 to 100 to 400, from yellowish white through orange to nothing
0055334c	data	explode_sparkle_template	ParticleTemplate *	The sparkle a blast leaves: 100 ticks and up to 500 more, half-size 0 to 25, white fading out
0046b240	function	explosions_init		Sets the explosions up: the debris and effect tables cleared, the particle templates the explosions use, and the frame explode_marker
005635e0	data	bolt_levels	void *[15][4]	Each gun type's bolts for the player's side, four slots a type less one, which guns_init builds and bullet_build draws the shots with
00563010	data	bolt_levels_other	void *[15][4]	Each gun type's bolts for the other sides, as bolt_levels; the same meshes but for the Turret Lasers' rings
00563108	data	muzzle_flash_meshes	void *[15]	Each gun type's muzzle flash mesh, by type less one
00563190	data	nova_beams	int[8][34]	The Nova Cannon's beams, 0x88 bytes each: the beam's object, 30 strands' objects, whether it fired full, until when it shows, and its ship
00563150	data	muzzle_flare_texture	void *	The texture matflarea3, drawn across the muzzle by every gun type's flash but the Gattling Plasma Cannon's
00563154	data	muzzle_tongue_texture	void *	The texture matflareb3, drawn down the flare by every gun type's flash but the Gattling Plasma Cannon's
00563158	data	muzzle_sheet_texture	void *	The texture gunflare\sfxalpha1, three frames the Gattling Plasma Cannon's flash plays through
00478990	function	guns_init	void __cdecl (void)	Once at start-up: empties the 200 shots, loads gun_stats, requires the shot textures and builds each gun type's bolt meshes (0x00478460 and its fellows) into the tables at 0x005635E0 on and 0x00563010 on, the first set for the friendly side and the second for the rest
00478460	function	bolt_build_laser	void * __cdecl (void)	A level set of 0x54 bytes for a bolt sized by gun type 1's record (+0x04 half width, +0x08 half height, +0x0C length): two quads crossed along the flight until 15000, one quad until 100000, drawn with gunflare\lasers added and the object's own coordinates
0047f370	function	bolt_build_proton	void * __fastcall (int variant)	The Proton Cannon's bolt, as bolt_build_laser with its size written in (50, 50, 1400) and lit by colours of the object's own
00499680	function	node_mount_muzzle	void __fastcall (ModelNode *node, ShpAttachment *attachment)	Makes the node of kind 4 a gun muzzle attachment (kind 3) stands for, placed and turned exactly as the attachment is; object_collect_guns fits a gun on it and bullet_place fires along its Z axis
00500fb0	data	gun_atlas_starts	int[15]	The texel across the shot texture where each gun type's bolt begins, by gun type less one; -1 for a type drawn otherwise
00500fec	data	gun_atlas_widths	int[15]	How many texels across each gun type's bolt spans, by gun type less one
0056317c	data	bullet_lights_player	int *[2]	The player's two latest shots, which cast a light; bullet_place puts a new one in the next slot, putting out the light of the shot it replaces
00563184	data	bullet_lights_player_next	int	The slot of bullet_lights_player the player's next shot takes, 0 or 1
00563168	data	bullet_lights_other	int *[2]	The two latest shots of every ship but the player's, which cast a light, as bullet_lights_player
00563188	data	bullet_lights_other_next	int	The slot of bullet_lights_other the next such shot takes, 0 or 1
0047a4e0	function	bullets_move	void __cdecl (void)	Every shot in flight moves on by its velocity, which simulation_step runs after objects_update
0047a510	function	bullets_frame	void __cdecl (void)	The shots in flight once a frame, from the newest back: each is drawn between its last two places and coloured by the life it has left, tested against the objects it may reach (bullet_hit), and freed once it is spent or out of life (bullet_free)
00479b40	function	bullet_hit	void __fastcall (int *bullet)	What a shot strikes between its last place and its place now, among the objects bullet_place gave it. An object is struck where the segment first crosses the sphere of its radius: with a shield up in that quadrant the shot spends itself on the shield (object_damage with the type's first damage and its second over its first), with the shield down it reaches the hull (bullet_hull_hit). A candidate the shot has flown past is dropped from its list. An object whose components are listed is walked node by node, and the component struck takes the type's second damage
00479940	function	bullet_hull_hit	void __fastcall (int *bullet, int quadrant, int slot)	A shot that has passed an object's shields: the last of the object's part nodes whose box the segment crosses decides that it hit, and the quadrant's armour takes the type's second damage; then, unless the camera is in the player's cockpit, 10 sparks of kind 2 (sparks_spray) from where it entered, in the part's frame, taken for the world
0047a3d0	function	bullet_free	void __fastcall (int *bullet)	Lets a shot go: unlinks it from the list of those in flight and frees what it was drawn with
00479b30	function	object_turns_bullets	bool __fastcall (GameObject *object, int gun_type)	Whether an object turns a shot: its spectral_shields flag. The gun type the shields are tuned to is handed over and ignored, so a ship with them on takes no damage from any shot
0047d9a0	function	bullet_build	void __fastcall (int *bullet, int side)	Gives a new shot what it is drawn with, by a switch over its gun type less one: a mesh object over the type's bolt, sprite sets for a flare, or several of each hung off a frame at offsets drawn at random for some types; the Huge Guns add a light, a particle emitter and a glow. Meshes take their own texture coordinates: the type's span across gunflare\lasers and the top half for any side but hostile, the bottom for hostile.
004798b0	function	bullet_hull_test	bool __fastcall (void *box, void *query)	The test node_hit_test calls as it descends an object's tree for bullet_hit: the query is a shot's segment, the box a tree node's in the world
0047bc90	function	bullet_candidate_test	bool __fastcall (void *box, void *query)	The test object_hit_test calls for bullet_place on an object that lists components: for a root node, whether the shot path meets its box, to walk on; for a shown part node that plays a track, or whose tree root box the path meets, adds the object and the node number at +0xFC to the shot candidates, up to 20, and walks no further into its tree
0049b6a0	function	segment_meets_box	bool __fastcall (void *object, Vec3 *from, Vec3 *to, Vec3 *min, Vec3 *max, Vec3 *point)	Whether a segment meets a box in an object's frame, the segment turned into it and over its scale, and where it enters, in that frame (bullet_hull_hit)
00563148	data	bullet_pool		The 200 shots in flight, 0xC4 bytes each: bullet_fire takes the first whose type is -1
00563144	data	bullet_last		The shot linked in last; each record holds the one before it at +0xBC and the one after at +0xC0
0047bdb0	function	bullet_place	void __fastcall (int bullet, int gun_type, ModelNode *muzzle, ModelNode *node)	Fills in a new shot: its type and the record at gun_stats, the owner's side, the muzzle's place and orientation, a velocity of Gun.speed along its nose, a life of Gun.lifetime ticks, a light, and the object it is expected to hit. A ship aiming blind aims at its target, and type 12 scatters
